,CSK,SEN,IoU,geometry
27,1271840,S1A_IW_SLC__1SDV_20200113T172212_20200113T172239_030785_0387DD_B978,0.027285697279889814,"MULTIPOLYGON (((7.003660000000001 40.881493, 6.580052999999999 42.500801, 9.666988999999999 42.897972, 10.010747 41.27917100000001, 7.003660000000001 40.881493)), ((9.148529999999999 38.531075, 8.68953 38.601017, 9.461819999999999 41.612064, 9.94131 41.541451, 9.148529999999999 38.531075)))"
28,1271840,S1A_IW_SLC__1SDV_20200113T172146_20200113T172214_030785_0387DD_5A67,0.1528584598508883,"MULTIPOLYGON (((7.396155 39.332741, 6.968872999999999 41.00988, 9.982702 41.40762700000001, 10.333301 39.731365, 7.396155 39.332741)), ((9.148529999999999 38.531075, 8.68953 38.601017, 9.461819999999999 41.612064, 9.94131 41.541451, 9.148529999999999 38.531075)))"
29,1271840,S1A_IW_SLC__1SDV_20200113T172122_20200113T172148_030785_0387DD_2EAB,0.09544426402938015,"MULTIPOLYGON (((7.761302000000001 37.84056500000001, 7.358547 39.460152, 10.303638 39.859123, 10.637648 38.240688, 7.761302000000001 37.84056500000001)), ((9.148529999999999 38.531075, 8.68953 38.601017, 9.461819999999999 41.612064, 9.94131 41.541451, 9.148529999999999 38.531075)))"
30,1295617,S1A_IW_SLC__1SDV_20200301T172211_20200301T172238_031485_03A030_5220,0.032932408760473215,"MULTIPOLYGON (((7.00391 40.881813, 6.580389 42.500767, 9.667089000000001 42.897942, 10.010793 41.279499, 7.00391 40.881813)), ((9.670381000000001 40.540073, 9.181602 40.613155, 9.463850000000001 41.617214, 9.943300000000001 41.546303, 9.670381000000001 40.540073)))"
31,1295617,S1A_IW_SLC__1SDV_20200301T172145_20200301T172213_031485_03A030_433E,0.07561434459720444,"MULTIPOLYGON (((7.396456 39.332932, 6.969131 41.01020399999999, 9.982789 41.407955, 10.333437 39.731564, 7.396456 39.332932)), ((9.670381000000001 40.540073, 9.181602 40.613155, 9.463850000000001 41.617214, 9.943300000000001 41.546303, 9.670381000000001 40.540073)))"
33,1327050,S1A_IW_SLC__1SDV_20200418T172212_20200418T172239_032185_03B8C6_EE14,0.02781393266548592,"MULTIPOLYGON (((7.004998 40.881542, 6.581592999999999 42.500397, 9.667983 42.897469, 10.011594 41.279125, 7.004998 40.881542)), ((9.14307 38.542488, 8.684089999999999 38.612839, 9.45546 41.617287, 9.934900000000001 41.54636, 9.14307 38.542488)))"
34,1327050,S1A_IW_SLC__1SDV_20200418T172146_20200418T172214_032185_03B8C6_CEB4,0.1529603105387647,"MULTIPOLYGON (((7.397275 39.33337, 6.970217 41.009933, 9.983514999999999 41.407574, 10.333944 39.731895, 7.397275 39.33337)), ((9.14307 38.542488, 8.684089999999999 38.612839, 9.45546 41.617287, 9.934900000000001 41.54636, 9.14307 38.542488)))"
35,1327050,S1A_IW_SLC__1SDV_20200418T172122_20200418T172148_032185_03B8C6_2445,0.09438572196671496,"MULTIPOLYGON (((7.762459 37.840786, 7.359642 39.460907, 10.304223 39.859776, 10.638299 38.24081, 7.762459 37.840786)), ((9.14307 38.542488, 8.684089999999999 38.612839, 9.45546 41.617287, 9.934900000000001 41.54636, 9.14307 38.542488)))"
36,1359039,S1A_IW_SLC__1SDV_20200605T172215_20200605T172242_032885_03CF21_9FB8,0.03510348209506798,"MULTIPOLYGON (((7.007209 40.880844, 6.583825 42.499836, 9.670021999999999 42.896835, 10.013612 41.278358, 7.007209 40.880844)), ((9.75014 40.886478, 9.267835 40.958061, 9.45055 41.625469, 9.93013 41.554836, 9.75014 40.886478)))"
37,1359039,S1A_IW_SLC__1SDV_20200605T172149_20200605T172217_032885_03CF21_E316,0.04170044089108034,"MULTIPOLYGON (((7.399433 39.332535, 6.972268 41.009724, 9.985488 41.40731, 10.335999 39.731003, 7.399433 39.332535)), ((9.75014 40.886478, 9.267835 40.958061, 9.45055 41.625469, 9.93013 41.554836, 9.75014 40.886478)))"
39,1392673,S1A_IW_SLC__1SDV_20200723T172218_20200723T172245_033585_03E467_45C6,0.03407649547602454,"MULTIPOLYGON (((7.00639 40.880249, 6.582933000000001 42.499485, 9.669117999999999 42.896496, 10.01277 41.277771, 7.00639 40.880249)), ((9.84887 41.18541, 9.371919999999999 41.255772, 9.468830000000001 41.624405, 9.948460000000001 41.55397, 9.84887 41.18541)))"
40,1392673,S1A_IW_SLC__1SDV_20200723T172152_20200723T172220_033585_03E467_689F,0.013410507434807747,"MULTIPOLYGON (((7.398564 39.33218400000001, 6.97139 41.009377, 9.984595000000001 41.406971, 10.335117 39.730667, 7.398564 39.33218400000001)), ((9.84887 41.18541, 9.371919999999999 41.255772, 9.468830000000001 41.624405, 9.948460000000001 41.55397, 9.84887 41.18541)))"
42,1444983,S1A_IW_SLC__1SDV_20200909T172220_20200909T172247_034285_03FC20_E509,0.028417141253005516,"MULTIPOLYGON (((7.004266 40.881733, 6.580717 42.500957, 9.667076 42.898056, 10.010808 41.279343, 7.004266 40.881733)), ((9.16902 38.548229, 8.70993 38.618279, 9.482609999999999 41.628735, 9.96223 41.558159, 9.16902 38.548229)))"
43,1444983,S1A_IW_SLC__1SDV_20200909T172154_20200909T172222_034285_03FC20_4826,0.1528890699792434,"MULTIPOLYGON (((7.396559 39.333687, 6.969327000000001 41.010742, 9.982597999999999 41.408413, 10.333176 39.732239, 7.396559 39.333687)), ((9.16902 38.548229, 8.70993 38.618279, 9.482609999999999 41.628735, 9.96223 41.558159, 9.16902 38.548229)))"
44,1444983,S1A_IW_SLC__1SDV_20200909T172130_20200909T172157_034285_03FC20_173D,0.0941904739199506,"MULTIPOLYGON (((7.761810000000001 37.840981, 7.358857 39.461472, 10.303397 39.860363, 10.637589 38.241028, 7.761810000000001 37.840981)), ((9.16902 38.548229, 8.70993 38.618279, 9.482609999999999 41.628735, 9.96223 41.558159, 9.16902 38.548229)))"
45,1652352,S1A_IW_SLC__1SDV_20201214T172220_20201214T172247_035685_042CD5_53BE,0.03167992849967462,"MULTIPOLYGON (((7.004318 40.882683, 6.580908 42.501381, 9.667813000000001 42.898499, 10.011402 41.28030800000001, 7.004318 40.882683)), ((9.14391 38.530167, 8.684900000000001 38.600018, 9.472200000000001 41.668774, 9.95219 41.598469, 9.14391 38.530167)))"
46,1652352,S1A_IW_SLC__1SDV_20201214T172154_20201214T172222_035685_042CD5_84E3,0.15211249245444464,"MULTIPOLYGON (((7.396914 39.333431, 6.969572 41.010948, 9.983428 41.408642, 10.334065 39.732006, 7.396914 39.333431)), ((9.14391 38.530167, 8.684900000000001 38.600018, 9.472200000000001 41.668774, 9.95219 41.598469, 9.14391 38.530167)))"
47,1652352,S1A_IW_SLC__1SDV_20201214T172129_20201214T172156_035685_042CD5_37C3,0.0950556045495343,"MULTIPOLYGON (((7.762092999999999 37.841, 7.359247 39.46109000000001, 10.304318 39.860004, 10.638393 38.24107, 7.762092999999999 37.841)), ((9.14391 38.530167, 8.684900000000001 38.600018, 9.472200000000001 41.668774, 9.95219 41.598469, 9.14391 38.530167)))"
48,1767344,S1A_IW_SLC__1SDV_20210320T172217_20210320T172244_037085_045D92_29A0,0.030936330068203104,"MULTIPOLYGON (((7.004301 40.88127100000001, 6.580697 42.500595, 9.686421000000001 42.899956, 10.029709 41.281158, 7.004301 40.88127100000001)), ((9.14256 38.520813, 8.683630000000001 38.590797, 9.471590000000001 41.660156, 9.951420000000001 41.589481, 9.14256 38.520813)))"
49,1767344,S1A_IW_SLC__1SDV_20210320T172151_20210320T172219_037085_045D92_0D3C,0.15128851080022848,"MULTIPOLYGON (((7.396817 39.33237800000001, 6.969441000000001 41.009903, 10.00176 41.40987, 10.351982 39.73325, 7.396817 39.33237800000001)), ((9.14256 38.520813, 8.683630000000001 38.590797, 9.471590000000001 41.660156, 9.951420000000001 41.589481, 9.14256 38.520813)))"
