,CSK,SEN,IoU,geometry
41,1648226,S1B_IW_SLC__1SDV_20201210T170342_20201210T170409_024643_02EE32_B2A1,0.03529914453990766,"MULTIPOLYGON (((12.406711 35.587868, 12.016197 37.20931599999999, 14.8526 37.608452, 15.181798 35.988533, 12.406711 35.587868)), ((13.77626 37.024021, 13.32113 37.090611, 13.59796 38.292175, 14.06049 38.225643, 13.77626 37.024021)))"
42,1660542,S1A_IW_SLC__1SDV_20201221T171323_20201221T171349_035787_04305B_F995,0.0,"MULTIPOLYGON (((9.709999 38.294575, 9.304437 39.914131, 12.268896 40.31266, 12.60418 38.69417199999999, 9.709999 38.294575)), ((13.02703 37.333031, 12.57838 37.400887, 12.85002 38.525589, 13.30553 38.457596, 13.02703 37.333031)))"
43,1660542,S1A_IW_SLC__1SDV_20201221T171258_20201221T171325_035787_04305B_3E0A,0.019442988983193476,"MULTIPOLYGON (((10.076162 36.801514, 9.679305000000001 38.422863, 12.578413 38.822281, 12.909906 37.20229, 10.076162 36.801514)), ((13.02703 37.333031, 12.57838 37.400887, 12.85002 38.525589, 13.30553 38.457596, 13.02703 37.333031)))"
44,1660542,S1A_IW_SLC__1SDV_20201221T171233_20201221T171300_035787_04305B_8EB5,0.0,"MULTIPOLYGON (((10.432798 35.308075, 10.044151 36.929443, 12.883293 37.330181, 13.21118 35.710434, 10.432798 35.308075)), ((13.02703 37.333031, 12.57838 37.400887, 12.85002 38.525589, 13.30553 38.457596, 13.02703 37.333031)))"
45,1697519,S1B_IW_SLC__1SDV_20210122T165559_20210122T165626_025270_030252_2020,0.0,"MULTIPOLYGON (((13.995336 37.534309, 13.593666 39.155819, 16.567944 39.56053499999999, 16.900818 37.940269, 13.995336 37.534309)), ((13.01667 37.334381, 12.56805 37.402428, 12.83371 38.502342, 13.28904 38.434235, 13.01667 37.334381)))"
46,1697519,S1B_IW_SLC__1SDV_20210122T165534_20210122T165601_025270_030252_F279,0.0,"MULTIPOLYGON (((14.352492 36.040501, 13.959195 37.662914, 16.871878 38.069122, 17.201162 36.448227, 14.352492 36.040501)), ((13.01667 37.334381, 12.56805 37.402428, 12.83371 38.502342, 13.28904 38.434235, 13.01667 37.334381)))"
47,1754852,S1B_IW_SLC__1SDV_20210311T165558_20210311T165625_025970_03190A_9217,0.0,"MULTIPOLYGON (((13.994925 37.534687, 13.593563 39.155212, 16.567808 39.559891, 16.900429 37.940609, 13.994925 37.534687)), ((13.35222 37.101658, 12.902 37.171638, 13.21169 38.426159, 13.66952 38.355961, 13.35222 37.101658)))"
48,1754852,S1B_IW_SLC__1SDV_20210311T165534_20210311T165601_025970_03190A_840D,0.0,"MULTIPOLYGON (((14.352057 36.040745, 13.958817 37.663166, 16.871515 38.06934, 17.200752 36.448437, 14.352057 36.040745)), ((13.35222 37.101658, 12.902 37.171638, 13.21169 38.426159, 13.66952 38.355961, 13.35222 37.101658)))"
49,1762255,S1B_IW_SLC__1SDV_20210316T170404_20210316T170431_026043_031B74_81C7,0.09053317201364564,"MULTIPOLYGON (((12.045919 37.080738, 11.647141 38.70155, 14.558521 39.101311, 14.891045 37.481773, 12.045919 37.080738)), ((13.77533 37.008339, 13.32032 37.074989, 13.59674 38.274246, 14.05911 38.207535, 13.77533 37.008339)))"
50,1762255,S1B_IW_SLC__1SDV_20210316T170340_20210316T170407_026043_031B74_2482,0.03664609337958674,"MULTIPOLYGON (((12.406987 35.587105, 12.016398 37.209057, 14.865872 37.609852, 15.194859 35.989449, 12.406987 35.587105)), ((13.77533 37.008339, 13.32032 37.074989, 13.59674 38.274246, 14.05911 38.207535, 13.77533 37.008339)))"
