Granule Name,"Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Doppler","GroupID","Pointing Angle"
S1B_IW_SLC__1SDV_20210510T165601_20210510T165627_026845_0334F9_C2AD,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26845","44","122","2021-05-10T16:56:27.000000","2021-05-10T16:56:01.000000","SLC","2021-05-10T16:56:01.000000","2021-05-10T16:56:27.000000","38.557","15.2609","37.534817","13.995514","37.940651","16.90061","39.155376","13.59419","39.559959","16.568014","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210510T165601_20210510T165627_026845_0334F9_C2AD.zip","3691.272192001343","None","None","0","S1B_IWDV_0121_0128_026845_044",""
S1B_IW_SLC__1SDV_20210510T165536_20210510T165603_026845_0334F9_297B,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26845","44","117","2021-05-10T16:56:03.000000","2021-05-10T16:55:36.000000","SLC","2021-05-10T16:55:36.000000","2021-05-10T16:56:03.000000","37.0639","15.5927","36.040352","14.352725","36.44796","17.20101","37.663052","13.959464","38.069134","16.871746","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210510T165536_20210510T165603_026845_0334F9_297B.zip","3471.8393001556396","None","None","0","S1B_IWDV_0116_0123_026845_044",""
S1A_IW_SLC__1SDV_20210510T050500_20210510T050527_037821_0476C8_9B39,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37821","124","468","2021-05-10T05:05:27.000000","2021-05-10T05:05:00.000000","SLC","2021-05-10T05:05:00.000000","2021-05-10T05:05:27.000000","37.2382","14.5801","37.843163","16.200542","38.244034","13.316071","36.214321","15.805369","36.61668","12.984884","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210510T050500_20210510T050527_037821_0476C8_9B39.zip","3834.2839012145996","None","None","0","S1A_IWDV_0467_0474_037821_124",""
S1A_IW_SLC__1SDV_20210510T050435_20210510T050503_037821_0476C8_0786,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37821","124","463","2021-05-10T05:05:03.000000","2021-05-10T05:04:35.000000","SLC","2021-05-10T05:04:35.000000","2021-05-10T05:05:03.000000","38.7299","14.9195","39.334476","16.57546","39.734604","13.625797","37.706181","16.171516","38.107513","13.290732","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210510T050435_20210510T050503_037821_0476C8_0786.zip","3420.459578514099","None","None","0","S1A_IWDV_0462_0469_037821_124",""
S1A_IW_SLC__1SDV_20210509T170501_20210509T170528_037814_04768F_C064,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37814","117","123","2021-05-09T17:05:28.000000","2021-05-09T17:05:01.000000","SLC","2021-05-09T17:05:01.000000","2021-05-09T17:05:28.000000","38.8756","13.1352","37.854935","11.873759","38.25769","14.772223","39.475552","11.47076","39.877121","14.438562","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210509T170501_20210509T170528_037814_04768F_C064.zip","3359.6363439559937","None","None","0","S1A_IWDV_0122_0129_037814_117",""
S1A_IW_SLC__1SDV_20210509T170436_20210509T170503_037814_04768F_1902,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37814","117","118","2021-05-09T17:05:03.000000","2021-05-09T17:04:36.000000","SLC","2021-05-09T17:04:36.000000","2021-05-09T17:05:03.000000","37.384","13.4772","36.36301","12.243528","36.766563","15.079849","37.984547","11.849326","38.386623","14.750046","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210509T170436_20210509T170503_037814_04768F_1902.zip","3907.2635164260864","None","None","0","S1A_IWDV_0117_0124_037814_117",""
S1B_IW_SLC__1SDV_20210509T051230_20210509T051257_026823_03344B_B36A,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26823","22","468","2021-05-09T05:12:57.000000","2021-05-09T05:12:30.000000","SLC","2021-05-09T05:12:30.000000","2021-05-09T05:12:57.000000","37.3503","12.5663","37.95179","14.191366","38.35376","11.297225","36.328716","13.796474","36.732124","10.966572","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210509T051230_20210509T051257_026823_03344B_B36A.zip","3399.496726989746","None","None","0","S1B_IWDV_0467_0474_026823_022",""
S1B_IW_SLC__1SDV_20210509T051205_20210509T051232_026823_03344B_C919,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26823","22","463","2021-05-09T05:12:32.000000","2021-05-09T05:12:05.000000","SLC","2021-05-09T05:12:05.000000","2021-05-09T05:12:32.000000","38.8424","12.903","39.442833","14.562651","39.843754","11.604768","37.822029","14.159454","38.22411","11.270601","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210509T051205_20210509T051232_026823_03344B_C919.zip","3270.7717361450195","None","None","0","S1B_IWDV_0462_0469_026823_022",""
S1B_IW_SLC__1SDV_20210508T171228_20210508T171254_026816_033416_174D,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26816","15","121","2021-05-08T17:12:54.000000","2021-05-08T17:12:28.000000","SLC","2021-05-08T17:12:28.000000","2021-05-08T17:12:54.000000","38.5409","11.1456","37.51833","9.882668","37.923779","12.783216","39.140015","9.481081","39.54422","12.450256","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210508T171228_20210508T171254_026816_033416_174D.zip","3188.947546005249","None","None","0","S1B_IWDV_0121_0127_026816_015",""
S1B_IW_SLC__1SDV_20210508T171203_20210508T171230_026816_033416_A5EB,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26816","15","117","2021-05-08T17:12:30.000000","2021-05-08T17:12:03.000000","SLC","2021-05-08T17:12:03.000000","2021-05-08T17:12:30.000000","37.048","11.4811","36.025146","10.244102","36.432007","13.086114","37.647121","9.851132","38.05246","12.756932","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210508T171203_20210508T171230_026816_033416_A5EB.zip","3454.349069595337","None","None","0","S1B_IWDV_0116_0122_026816_015",""
S1A_IW_SLC__1SDV_20210508T052137_20210508T052204_037792_0475E2_CFE1,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37792","95","470","2021-05-08T05:22:04.000000","2021-05-08T05:21:37.000000","SLC","2021-05-08T05:21:37.000000","2021-05-08T05:22:04.000000","36.6458","10.3253","37.246033","11.943297","37.65044","9.059839","35.623161","11.552731","36.029182","8.731697","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210508T052137_20210508T052204_037792_0475E2_CFE1.zip","4022.9965324401855","None","None","0","S1A_IWDV_0469_0476_037792_095",""
S1A_IW_SLC__1SDV_20210508T052113_20210508T052140_037792_0475E2_2D33,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37792","95","465","2021-05-08T05:21:40.000000","2021-05-08T05:21:13.000000","SLC","2021-05-08T05:21:13.000000","2021-05-08T05:21:40.000000","38.1375","10.6633","38.737465","12.316381","39.141106","9.36851","37.114994","11.917357","37.519974","9.036695","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210508T052113_20210508T052140_037792_0475E2_2D33.zip","3641.6607751846313","None","None","0","S1A_IWDV_0464_0471_037792_095",""
S1A_IW_SLC__1SDV_20210504T165644_20210504T165711_037741_04743F_172E,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37741","44","122","2021-05-04T16:57:11.000000","2021-05-04T16:56:44.000000","SLC","2021-05-04T16:56:44.000000","2021-05-04T16:57:11.000000","38.6664","15.2453","37.645184","13.985309","38.048691","16.880051","39.266171","13.583559","39.668442","16.547056","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210504T165644_20210504T165711_037741_04743F_172E.zip","3729.6405277252197","None","None","0","S1A_IWDV_0122_0127_037741_044",""
S1A_IW_SLC__1SDV_20210504T165619_20210504T165646_037741_04743F_7449,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37741","44","117","2021-05-04T16:56:46.000000","2021-05-04T16:56:19.000000","SLC","2021-05-04T16:56:19.000000","2021-05-04T16:56:46.000000","37.1735","15.5789","36.151802","14.344398","36.556911","17.181534","37.773327","13.951184","38.176926","16.852261","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210504T165619_20210504T165646_037741_04743F_7449.zip","3415.6056661605835","None","None","0","S1A_IWDV_0117_0122_037741_044",""
S1B_IW_SLC__1SDV_20210504T050431_20210504T050458_026750_0331FE_FB44,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26750","124","471","2021-05-04T05:04:58.000000","2021-05-04T05:04:31.000000","SLC","2021-05-04T05:04:31.000000","2021-05-04T05:04:58.000000","36.4631","14.4189","37.065746","16.016203","37.465977","13.174188","35.442753","15.626534","35.844578","12.845663","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210504T050431_20210504T050458_026750_0331FE_FB44.zip","3351.825192451477","None","None","0","S1B_IWDV_0470_0477_026750_124",""
S1B_IW_SLC__1SDV_20210504T050406_20210504T050433_026750_0331FE_67B5,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26750","124","466","2021-05-04T05:04:33.000000","2021-05-04T05:04:06.000000","SLC","2021-05-04T05:04:06.000000","2021-05-04T05:04:33.000000","37.9558","14.751","38.55814","16.381044","38.957039","13.478951","36.936153","15.983339","37.336391","13.146977","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210504T050406_20210504T050433_026750_0331FE_67B5.zip","3810.2211151123047","None","None","0","S1B_IWDV_0465_0472_026750_124",""
S1B_IW_SLC__1SDV_20210503T170406_20210503T170433_026743_0331C6_3460,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26743","117","120","2021-05-03T17:04:33.000000","2021-05-03T17:04:06.000000","SLC","2021-05-03T17:04:06.000000","2021-05-03T17:04:33.000000","38.103","13.3023","37.080364","12.047071","37.486233","14.930101","38.70219","11.64808","39.106731","14.598283","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210503T170406_20210503T170433_026743_0331C6_3460.zip","3802.00461101532","None","None","0","S1B_IWDV_0120_0126_026743_117",""
S1B_IW_SLC__1SDV_20210503T170341_20210503T170408_026743_0331C6_7F2F,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26743","117","115","2021-05-03T17:04:08.000000","2021-05-03T17:03:41.000000","SLC","2021-05-03T17:03:41.000000","2021-05-03T17:04:08.000000","36.6105","13.6373","35.587822","12.407854","35.995041","15.232916","37.209431","12.017382","37.615047","14.904848","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210503T170341_20210503T170408_026743_0331C6_7F2F.zip","3531.730477333069","None","None","0","S1B_IWDV_0115_0120_026743_117",""
S1A_IW_SLC__1SDV_20210503T051325_20210503T051352_037719_047385_A4DE,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37719","22","470","2021-05-03T05:13:52.000000","2021-05-03T05:13:25.000000","SLC","2021-05-03T05:13:25.000000","2021-05-03T05:13:52.000000","36.5235","12.3608","37.123749","13.976401","37.528427","11.097477","35.500549","13.586301","35.906857","10.769451","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210503T051325_20210503T051352_037719_047385_A4DE.zip","3454.24818611145","None","None","0","S1A_IWDV_0470_0476_037719_022",""
S1A_IW_SLC__1SDV_20210503T051301_20210503T051328_037719_047385_2842,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37719","22","465","2021-05-03T05:13:28.000000","2021-05-03T05:13:01.000000","SLC","2021-05-03T05:13:01.000000","2021-05-03T05:13:28.000000","38.0164","12.6947","38.616875","14.344151","39.020374","11.403267","36.993576","13.945646","37.398438","11.071565","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210503T051301_20210503T051328_037719_047385_2842.zip","3569.9505796432495","None","None","0","S1A_IWDV_0465_0471_037719_022",""
S1A_IW_SLC__1SDV_20210503T051236_20210503T051303_037719_047385_C056,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37719","22","460","2021-05-03T05:13:03.000000","2021-05-03T05:12:36.000000","SLC","2021-05-03T05:12:36.000000","2021-05-03T05:13:03.000000","39.5084","13.0336","40.107906","14.71908","40.510437","11.711948","38.486652","14.311824","38.890251","11.376497","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210503T051236_20210503T051303_037719_047385_C056.zip","3253.046774864197","None","None","0","S1A_IWDV_0460_0466_037719_022",""
S1A_IW_SLC__1SDV_20210502T171322_20210502T171349_037712_04733D_8AC9,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37712","15","124","2021-05-02T17:13:49.000000","2021-05-02T17:13:22.000000","SLC","2021-05-02T17:13:22.000000","2021-05-02T17:13:49.000000","39.313","10.9796","38.292614","9.712999","38.694271","12.624048","39.913445","9.30723","40.314007","12.288999","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210502T171322_20210502T171349_037712_04733D_8AC9.zip","3328.188123703003","None","None","0","S1A_IWDV_0124_0130_037712_015",""
S1A_IW_SLC__1SDV_20210502T171257_20210502T171324_037712_04733D_CEB6,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37712","15","119","2021-05-02T17:13:24.000000","2021-05-02T17:12:57.000000","SLC","2021-05-02T17:12:57.000000","2021-05-02T17:13:24.000000","37.8209","11.3186","36.800373","10.078829","37.203239","12.929158","38.421391","9.682158","38.822872","12.598197","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210502T171257_20210502T171324_037712_04733D_CEB6.zip","3397.126922607422","None","None","0","S1A_IWDV_0119_0125_037712_015",""
S1A_IW_SLC__1SDV_20210502T171232_20210502T171259_037712_04733D_A2D6,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37712","15","114","2021-05-02T17:12:59.000000","2021-05-02T17:12:32.000000","SLC","2021-05-02T17:12:32.000000","2021-05-02T17:12:59.000000","36.3282","11.6503","35.307152","10.435352","35.71162","13.23001","36.928806","10.046737","37.331627","12.902499","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210502T171232_20210502T171259_037712_04733D_A2D6.zip","3510.6385860443115","None","None","0","S1A_IWDV_0114_0120_037712_015",""
S1B_IW_SLC__1SDV_20210502T052041_20210502T052108_026721_03311D_0137,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26721","95","467","2021-05-02T05:21:08.000000","2021-05-02T05:20:41.000000","SLC","2021-05-02T05:20:41.000000","2021-05-02T05:21:08.000000","37.4721","10.5355","38.072865","12.163465","38.474808","9.263547","36.451099","11.768217","36.854465","8.932892","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210502T052041_20210502T052108_026721_03311D_0137.zip","3576.394784927368","None","None","0","S1B_IWDV_0467_0473_026721_095",""
S1B_IW_SLC__1SDV_20210502T052017_20210502T052044_026721_03311D_4F03,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26721","95","462","2021-05-02T05:20:44.000000","2021-05-02T05:20:17.000000","SLC","2021-05-02T05:20:17.000000","2021-05-02T05:20:44.000000","38.9641","10.8723","39.564758","12.535204","39.965633","9.571367","37.94342","12.131139","38.345428","9.236785","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210502T052017_20210502T052044_026721_03311D_4F03.zip","3500.477210998535","None","None","0","S1B_IWDV_0462_0468_026721_095",""
S1B_IW_SLC__1SDV_20210428T165600_20210428T165627_026670_032F67_544F,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26670","44","122","2021-04-28T16:56:27.000000","2021-04-28T16:56:00.000000","SLC","2021-04-28T16:56:00.000000","2021-04-28T16:56:27.000000","38.5566","15.2621","37.534401","13.996768","37.940231","16.901875","39.154957","13.595459","39.55954","16.569288","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210428T165600_20210428T165627_026670_032F67_544F.zip","3567.9541158676147","None","None","0","S1B_IWDV_0121_0128_026670_044",""
S1B_IW_SLC__1SDV_20210428T165535_20210428T165602_026670_032F67_7BD2,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26670","44","117","2021-04-28T16:56:02.000000","2021-04-28T16:55:35.000000","SLC","2021-04-28T16:55:35.000000","2021-04-28T16:56:02.000000","37.0641","15.5939","36.040802","14.353758","36.448402","17.202087","37.662884","13.960657","38.068962","16.872959","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210428T165535_20210428T165602_026670_032F67_7BD2.zip","3380.835424423218","None","None","0","S1B_IWDV_0117_0122_026670_044",""
S1A_IW_SLC__1SDV_20210428T050500_20210428T050527_037646_0470FF_384A,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37646","124","468","2021-04-28T05:05:27.000000","2021-04-28T05:05:00.000000","SLC","2021-04-28T05:05:00.000000","2021-04-28T05:05:27.000000","37.2377","14.5806","37.842903","16.200974","38.243729","13.316648","36.213554","15.805701","36.615875","12.985378","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210428T050500_20210428T050527_037646_0470FF_384A.zip","3868.403844833374","None","None","0","S1A_IWDV_0467_0474_037646_124",""
S1A_IW_SLC__1SDV_20210428T050435_20210428T050502_037646_0470FF_283F,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37646","124","463","2021-04-28T05:05:02.000000","2021-04-28T05:04:35.000000","SLC","2021-04-28T05:04:35.000000","2021-04-28T05:05:02.000000","38.7299","14.92","39.334595","16.57596","39.73468","13.626434","37.706165","16.172005","38.107456","13.291359","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210428T050435_20210428T050502_037646_0470FF_283F.zip","3438.610327720642","None","None","0","S1A_IWDV_0462_0469_037646_124",""
S1A_IW_SLC__1SDV_20210427T170501_20210427T170527_037639_0470C5_A5C1,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37639","117","123","2021-04-27T17:05:27.000000","2021-04-27T17:05:01.000000","SLC","2021-04-27T17:05:01.000000","2021-04-27T17:05:27.000000","38.8751","13.1364","37.854786","11.87488","38.257526","14.773377","39.474663","11.472094","39.876221","14.439895","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210427T170501_20210427T170527_037639_0470C5_A5C1.zip","3292.9123430252075","None","None","0","S1A_IWDV_0122_0129_037639_117",""
S1A_IW_SLC__1SDV_20210427T170436_20210427T170503_037639_0470C5_17E6,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37639","117","118","2021-04-27T17:05:03.000000","2021-04-27T17:04:36.000000","SLC","2021-04-27T17:04:36.000000","2021-04-27T17:05:03.000000","37.3836","13.4784","36.362244","12.244763","36.765781","15.081101","37.98452","11.850407","38.386585","14.75117","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210427T170436_20210427T170503_037639_0470C5_17E6.zip","3880.8843851089478","None","None","0","S1A_IWDV_0117_0124_037639_117",""
S1B_IW_SLC__1SDV_20210427T051230_20210427T051257_026648_032EAF_2D47,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26648","22","468","2021-04-27T05:12:57.000000","2021-04-27T05:12:30.000000","SLC","2021-04-27T05:12:30.000000","2021-04-27T05:12:57.000000","37.3504","12.566","37.951302","14.190831","38.353214","11.296825","36.329449","13.796268","36.732803","10.966454","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210427T051230_20210427T051257_026648_032EAF_2D47.zip","3540.1583585739136","None","None","0","S1B_IWDV_0468_0473_026648_022",""
S1B_IW_SLC__1SDV_20210427T051205_20210427T051232_026648_032EAF_1C22,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26648","22","463","2021-04-27T05:12:32.000000","2021-04-27T05:12:05.000000","SLC","2021-04-27T05:12:05.000000","2021-04-27T05:12:32.000000","38.8421","12.9026","39.442474","14.562115","39.843334","11.604402","37.821785","14.158981","38.223804","11.270291","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210427T051205_20210427T051232_026648_032EAF_1C22.zip","3351.534191131592","None","None","0","S1B_IWDV_0463_0468_026648_022",""
S1B_IW_SLC__1SDV_20210426T171227_20210426T171254_026641_032E79_A715,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26641","15","121","2021-04-26T17:12:54.000000","2021-04-26T17:12:27.000000","SLC","2021-04-26T17:12:27.000000","2021-04-26T17:12:54.000000","38.5408","11.1463","37.518387","9.883307","37.923813","12.783929","39.139824","9.481817","39.544006","12.451056","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210426T171227_20210426T171254_026641_032E79_A715.zip","3553.161630630493","None","None","0","S1B_IWDV_0122_0127_026641_015",""
S1B_IW_SLC__1SDV_20210426T171202_20210426T171229_026641_032E79_980E,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26641","15","117","2021-04-26T17:12:29.000000","2021-04-26T17:12:02.000000","SLC","2021-04-26T17:12:02.000000","2021-04-26T17:12:29.000000","37.0485","11.4816","36.025578","10.244619","36.432415","13.08672","37.647797","9.851622","38.053112","12.757522","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210426T171202_20210426T171229_026641_032E79_980E.zip","3738.827383041382","None","None","0","S1B_IWDV_0116_0122_026641_015",""
S1A_IW_SLC__1SDV_20210426T052137_20210426T052204_037617_046FF7_546A,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37617","95","470","2021-04-26T05:22:04.000000","2021-04-26T05:21:37.000000","SLC","2021-04-26T05:21:37.000000","2021-04-26T05:22:04.000000","36.6462","10.3247","37.246964","11.942773","37.651299","9.059458","35.623093","11.551999","36.029045","8.731147","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210426T052137_20210426T052204_037617_046FF7_546A.zip","3999.2744913101196","None","None","0","S1A_IWDV_0469_0476_037617_095",""
S1A_IW_SLC__1SDV_20210426T052112_20210426T052139_037617_046FF7_776D,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37617","95","465","2021-04-26T05:21:39.000000","2021-04-26T05:21:12.000000","SLC","2021-04-26T05:21:12.000000","2021-04-26T05:21:39.000000","38.1382","10.6628","38.738041","12.315735","39.141613","9.367985","37.115803","11.916803","37.520714","9.036253","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210426T052112_20210426T052139_037617_046FF7_776D.zip","3701.5304956436157","None","None","0","S1A_IWDV_0464_0471_037617_095",""
